;USD-EUR;USD-GBP;USD-CHF;EUR-USD;EUR-GBP;EUR-CHF;GBP-USD;GBP-EUR;GBP-CHF;CHF-USD;CHF-EUR;CHF-GBP;USD-PLN;EUR-PLN;GBP-PLN;CHF-PLN
2002-11-14 01:00:00;0.9905894007;0.6295195641;1.451312531;1.0095;0.6355;1.4651;1.5885129819;1.5735641227;2.3054287962;0.6890314654;0.6825472664;0.4337587878;3.9300643883;3.9674;6.2429583006;2.7079380247
2002-11-15 01:00:00;0.9971083857;0.634360355;1.4621597368;1.0029;0.6362;1.4664;1.576391072;1.571832757;2.3049355549;0.6839198036;0.6819421713;0.4338516094;3.9328946056;3.9443;6.1997799434;2.6897845063
2002-11-16 01:00:00;0.9971083857;0.634360355;1.4621597368;1.0029;0.6362;1.4664;1.576391072;1.571832757;2.3049355549;0.6839198036;0.6819421713;0.4338516094;3.9328946056;3.9443;6.1997799434;2.6897845063
2002-11-17 01:00:00;0.9971083857;0.634360355;1.4621597368;1.0029;0.6362;1.4664;1.576391072;1.571832757;2.3049355549;0.6839198036;0.6819421713;0.4338516094;3.9328946056;3.9443;6.1997799434;2.6897845063
2002-11-18 01:00:00;0.9935419771;0.6332836562;1.4581222057;1.0065;0.6374;1.4676;1.5790712269;1.5688735488;2.3024788202;0.6858135732;0.6813845735;0.4343145271;3.9098857427;3.9353;6.1739880766;2.6814527119
2002-11-19 01:00:00;0.987654321;0.6294320988;1.4499753086;1.0125;0.6373;1.4681;1.5887337204;1.5691197238;2.3036246666;0.6896669164;0.68115251;0.4340984947;3.8851358025;3.9337;6.1724462576;2.6794496288
2002-11-20 01:00:00;0.9981036032;0.635193133;1.4647170376;1.0019;0.6364;1.4675;1.5743243243;1.5713387806;2.3059396606;0.682725724;0.6814310051;0.4336626917;3.9277372991;3.9352;6.1835323696;2.6815672913
2002-11-21 01:00:00;0.9966115208;0.6334462826;1.4637233406;1.0034;0.6356;1.4687;1.5786658276;1.5733165513;2.3107300189;0.683189215;0.6808742425;0.4327636686;3.9401036476;3.9535;6.2201069855;2.6918363178
2002-11-22 01:00:00;0.9976057462;0.6319832402;1.4682761373;1.0024;0.6335;1.4718;1.582320442;1.5785319653;2.3232833465;0.6810707977;0.6794401413;0.4304253295;3.9320630487;3.9415;6.2217837411;2.678013317
2002-11-23 01:00:00;0.9976057462;0.6319832402;1.4682761373;1.0024;0.6335;1.4718;1.582320442;1.5785319653;2.3232833465;0.6810707977;0.6794401413;0.4304253295;3.9320630487;3.9415;6.2217837411;2.678013317
2002-11-24 01:00:00;0.9976057462;0.6319832402;1.4682761373;1.0024;0.6335;1.4718;1.582320442;1.5785319653;2.3232833465;0.6810707977;0.6794401413;0.4304253295;3.9320630487;3.9415;6.2217837411;2.678013317
2002-11-25 01:00:00;1.0095911156;0.6386673397;1.4887430591;0.9905;0.6326;1.4746;1.5657603541;1.5807777426;2.3310148593;0.6717075817;0.6781500068;0.4289976943;3.9622412923;3.9246;6.2039203288;2.6614675166
2002-11-26 01:00:00;1.0090817356;0.6402623613;1.4869828456;0.991;0.6345;1.4736;1.5618597321;1.5760441292;2.3224586288;0.6725027144;0.6786102063;0.4305781759;4.0007063572;3.9647;6.2485421592;2.6904858849
2002-11-27 01:00:00;1.0073536819;0.6460159162;1.4865518283;0.9927;0.6413;1.4757;1.5479494776;1.5593326056;2.3011071262;0.6726977028;0.6776445077;0.4345734228;3.9762264531;3.9472;6.154997661;2.6747984008
2002-11-28 01:00:00;1.0066438494;0.6437487417;1.4843970203;0.9934;0.6395;1.4746;1.5534010946;1.5637216575;2.3058639562;0.6736742167;0.6781500068;0.4336769293;4.0059391987;3.9795;6.2228303362;2.698697952
2002-11-29 01:00:00;1.0073536819;0.6442026796;1.4862496222;0.9927;0.6395;1.4754;1.5523064894;1.5637216575;2.3071149335;0.6728344856;0.6777822963;0.4334417785;4.015311776;3.986;6.232994527;2.7016402332
2002-11-30 01:00:00;1.0073536819;0.6442026796;1.4862496222;0.9927;0.6395;1.4754;1.5523064894;1.5637216575;2.3071149335;0.6728344856;0.6777822963;0.4334417785;4.015311776;3.986;6.232994527;2.7016402332
2002-12-01 01:00:00;1.0073536819;0.6442026796;1.4862496222;0.9927;0.6395;1.4754;1.5523064894;1.5637216575;2.3071149335;0.6728344856;0.6777822963;0.4334417785;4.015311776;3.986;6.232994527;2.7016402332
2002-12-02 01:00:00;1.0130685847;0.6465403708;1.4967075271;0.9871;0.6382;1.4774;1.5466938264;1.5669069257;2.3149482921;0.668133207;0.6768647624;0.4319750914;4.0036470469;3.952;6.1924161705;2.6749695411
2002-12-03 01:00:00;1.0033109261;0.6395103843;1.4769740142;0.9967;0.6374;1.4721;1.5636962661;1.5688735488;2.3095387512;0.6770599823;0.6793016779;0.4329868895;3.9831443764;3.97;6.2284279887;2.6968276612
2002-12-04 01:00:00;0.9982032342;0.6355559992;1.469454981;1.0018;0.6367;1.4721;1.5734254751;1.570598398;2.3120779017;0.6805244209;0.6793016779;0.4325113783;3.9838291076;3.991;6.2682582064;2.7110929964
2002-12-05 01:00:00;1.0009008107;0.6369732759;1.474026624;0.9991;0.6364;1.4727;1.5699245757;1.5713387806;2.3141106223;0.6784137978;0.6790249202;0.4321314592;4.0003002702;3.9967;6.2801697046;2.7138588986
2002-12-06 01:00:00;0.9994003598;0.6373176094;1.4708175095;1.0006;0.6377;1.4717;1.5690763682;1.5681354869;2.3078249961;0.6798940001;0.6794863084;0.4333084188;3.9896062363;3.992;6.2599968637;2.7125093429
2002-12-07 01:00:00;0.9994003598;0.6373176094;1.4708175095;1.0006;0.6377;1.4717;1.5690763682;1.5681354869;2.3078249961;0.6798940001;0.6794863084;0.4333084188;3.9896062363;3.992;6.2599968637;2.7125093429
2002-12-08 01:00:00;0.9994003598;0.6373176094;1.4708175095;1.0006;0.6377;1.4717;1.5690763682;1.5681354869;2.3078249961;0.6798940001;0.6794863084;0.4333084188;3.9896062363;3.992;6.2599968637;2.7125093429
2002-12-09 01:00:00;0.9907856931;0.6334092936;1.4601208759;1.0093;0.6393;1.4737;1.5787580166;1.5642108556;2.3051775379;0.6848748049;0.6785641582;0.4338060664;3.9560091152;3.9928;6.2455811043;2.709370971
2002-12-10 01:00:00;0.9890218574;0.6345564237;1.457422609;1.0111;0.6416;1.4736;1.57590399;1.5586034913;2.2967581047;0.6861427796;0.6786102063;0.4353963084;3.9476807437;3.9915;6.2211658354;2.7086726384
2002-12-11 01:00:00;0.9933445912;0.6363365451;1.4641899275;1.0067;0.6406;1.474;1.571495473;1.5610365283;2.3009678426;0.6829715061;0.6784260516;0.4345997286;3.9435780272;3.97;6.1973150172;2.6933514247
2002-12-12 01:00:00;0.9846396219;0.6338125246;1.4541157936;1.0156;0.6437;1.4768;1.5777536119;1.5535187199;2.2942364455;0.6877031419;0.6771397616;0.4358748646;3.9119732178;3.973;6.1721298742;2.690276273
2002-12-13 01:00:00;0.9783778495;0.630564524;1.4448684082;1.0221;0.6445;1.4768;1.5858805275;1.5515903801;2.2913886734;0.6921045504;0.6771397616;0.4364165764;3.8893454652;3.9753;6.1680372382;2.6918336945
2002-12-14 01:00:00;0.9783778495;0.630564524;1.4448684082;1.0221;0.6445;1.4768;1.5858805275;1.5515903801;2.2913886734;0.6921045504;0.6771397616;0.4364165764;3.8893454652;3.9753;6.1680372382;2.6918336945
2002-12-15 01:00:00;0.9783778495;0.630564524;1.4448684082;1.0221;0.6445;1.4768;1.5858805275;1.5515903801;2.2913886734;0.6921045504;0.6771397616;0.4364165764;3.8893454652;3.9753;6.1680372382;2.6918336945
2002-12-16 01:00:00;0.9792401097;0.6292596945;1.446337642;1.0212;0.6426;1.477;1.5891690009;1.5561780268;2.2984749455;0.6914014895;0.6770480704;0.43507109;3.8848413631;3.9672;6.1736694678;2.6859851049
2002-12-17 01:00:00;0.9702144174;0.625303192;1.4293198797;1.0307;0.6445;1.4732;1.5992242048;1.5515903801;2.285802948;0.699633451;0.678794461;0.4374830301;3.8794023479;3.9985;6.204034135;2.7141596525
2002-12-18 01:00:00;0.9765625;0.6252929688;1.4319335938;1.024;0.6403;1.4663;1.5992503514;1.5617679213;2.290020303;0.6983564073;0.681988679;0.4366773512;3.9013671875;3.995;6.2392628455;2.7245447726
2002-12-19 01:00:00;0.9734254843;0.6232843376;1.4246081962;1.0273;0.6403;1.4635;1.6044041855;1.5617679213;2.2856473528;0.7019473864;0.6832934745;0.4375128118;3.8877640417;3.9939;6.2375449008;2.729005808
2002-12-20 01:00:00;0.9751340809;0.6239882984;1.4255485129;1.0255;0.6399;1.4619;1.6025941553;1.5627441788;2.284575715;0.7014843697;0.6840413161;0.4377180382;3.8820087762;3.981;6.2212845757;2.7231684794
2002-12-21 01:00:00;0.9751340809;0.6239882984;1.4255485129;1.0255;0.6399;1.4619;1.6025941553;1.5627441788;2.284575715;0.7014843697;0.6840413161;0.4377180382;3.8820087762;3.981;6.2212845757;2.7231684794
2002-12-22 01:00:00;0.9751340809;0.6239882984;1.4255485129;1.0255;0.6399;1.4619;1.6025941553;1.5627441788;2.284575715;0.7014843697;0.6840413161;0.4377180382;3.8820087762;3.981;6.2212845757;2.7231684794
2002-12-23 01:00:00;0.9725734293;0.6269208325;1.4180120599;1.0282;0.6446;1.458;1.595097735;1.5513496742;2.261867825;0.70521262;0.6858710562;0.4421124829;3.8732736822;3.9825;6.1782500776;2.7314814815
2002-12-24 01:00:00;0.9712509713;0.6281080031;1.412004662;1.0296;0.6467;1.4538;1.5920828823;1.5463120458;2.2480284521;0.7082129591;0.6878525244;0.4448342275;3.8648989899;3.9793;6.1532395237;2.7371715504
2002-12-25 01:00:00;0.9712509713;0.6281080031;1.412004662;1.0296;0.6467;1.4538;1.5920828823;1.5463120458;2.2480284521;0.7082129591;0.6878525244;0.4448342275;3.8648989899;3.9793;6.1532395237;2.7371715504
2002-12-26 01:00:00;0.9712509713;0.6281080031;1.412004662;1.0296;0.6467;1.4538;1.5920828823;1.5463120458;2.2480284521;0.7082129591;0.6878525244;0.4448342275;3.8648989899;3.9793;6.1532395237;2.7371715504
2002-12-27 01:00:00;0.9637625289;0.6245181187;1.4039128759;1.0376;0.648;1.4567;1.6012345679;1.5432098765;2.2479938272;0.7122949132;0.6864831468;0.4448410792;3.8473400154;3.992;6.1604938272;2.7404407222
2002-12-28 01:00:00;0.9637625289;0.6245181187;1.4039128759;1.0376;0.648;1.4567;1.6012345679;1.5432098765;2.2479938272;0.7122949132;0.6864831468;0.4448410792;3.8473400154;3.992;6.1604938272;2.7404407222
2002-12-29 01:00:00;0.9637625289;0.6245181187;1.4039128759;1.0376;0.648;1.4567;1.6012345679;1.5432098765;2.2479938272;0.7122949132;0.6864831468;0.4448410792;3.8473400154;3.992;6.1604938272;2.7404407222
2002-12-30 01:00:00;0.9595087315;0.6236806755;1.3958933026;1.0422;0.65;1.4548;1.6033846154;1.5384615385;2.2381538462;0.7163871323;0.6873797086;0.4467968106;3.8385146805;4.0005;6.1546153846;2.7498625241
2002-12-31 01:00:00;0.9535615524;0.6202917898;1.3849527987;1.0487;0.6505;1.4524;1.6121445042;1.5372790161;2.232744043;0.7220462682;0.6885155605;0.4478793721;3.8342710022;4.021;6.1813989239;2.7685210686
2003-01-01 01:00:00;0.9535615524;0.6202917898;1.3849527987;1.0487;0.6505;1.4524;1.6121445042;1.5372790161;2.232744043;0.7220462682;0.6885155605;0.4478793721;3.8342710022;4.021;6.1813989239;2.7685210686
2003-01-02 01:00:00;0.9573042313;0.6241623588;1.3907715872;1.0446;0.652;1.4528;1.6021472393;1.5337423313;2.2282208589;0.7190253304;0.6883259912;0.4487885463;3.8340034463;4.005;6.1426380368;2.7567455947
2003-01-03 01:00:00;0.9622786759;0.6254811393;1.4005966128;1.0392;0.65;1.4555;1.5987692308;1.5384615385;2.2392307692;0.7139814497;0.687049124;0.4465819306;3.8361239415;3.9865;6.1330769231;2.7389213329
2003-01-04 01:00:00;0.9622786759;0.6254811393;1.4005966128;1.0392;0.65;1.4555;1.5987692308;1.5384615385;2.2392307692;0.7139814497;0.687049124;0.4465819306;3.8361239415;3.9865;6.1330769231;2.7389213329
2003-01-05 01:00:00;0.9622786759;0.6254811393;1.4005966128;1.0392;0.65;1.4555;1.5987692308;1.5384615385;2.2392307692;0.7139814497;0.687049124;0.4465819306;3.8361239415;3.9865;6.1330769231;2.7389213329
2003-01-06 01:00:00;0.9534706331;0.6192791762;1.388539283;1.0488;0.6495;1.4563;1.6147806005;1.5396458814;2.2421862972;0.7201812813;0.6866717023;0.4459932706;3.8181731503;4.0045;6.1655119323;2.7497768317
2003-01-07 01:00:00;0.9592326139;0.623117506;1.3971223022;1.0425;0.6496;1.4565;1.6048337438;1.539408867;2.2421490148;0.7157569516;0.6865774116;0.4460006866;3.8330935252;3.996;6.1514778325;2.7435633368
2003-01-08 01:00:00;0.963669654;0.6259034403;1.4056085574;1.0377;0.6495;1.4586;1.5976905312;1.5396458814;2.2457274827;0.7114356232;0.6855889209;0.4452900041;3.855160451;4.0005;6.1593533487;2.742698478
2003-01-09 01:00:00;0.9517464547;0.6214904349;1.3892643;1.0507;0.653;1.4597;1.6090352221;1.5313935681;2.2353751914;0.7198054395;0.6850722751;0.4473521957;3.8277338917;4.0218;6.1589586524;2.7552236761
2003-01-10 01:00:00;0.9521089213;0.6221079692;1.3902694468;1.0503;0.6534;1.4602;1.6074380165;1.5304560759;2.234771962;0.7192850294;0.6848376935;0.4474729489;3.8222412644;4.0145;6.1440159167;2.7492809204
2003-01-11 01:00:00;0.9521089213;0.6221079692;1.3902694468;1.0503;0.6534;1.4602;1.6074380165;1.5304560759;2.234771962;0.7192850294;0.6848376935;0.4474729489;3.8222412644;4.0145;6.1440159167;2.7492809204
2003-01-12 01:00:00;0.9521089213;0.6221079692;1.3902694468;1.0503;0.6534;1.4602;1.6074380165;1.5304560759;2.234771962;0.7192850294;0.6848376935;0.4474729489;3.8222412644;4.0145;6.1440159167;2.7492809204
2003-01-13 01:00:00;0.9479571523;0.6226182577;1.3852497867;1.0549;0.6568;1.4613;1.6061205847;1.5225334957;2.2248781973;0.7218914665;0.6843221789;0.4494628071;3.8147691724;4.0242;6.1269792935;2.7538493123
2003-01-14 01:00:00;0.9454476695;0.6223882008;1.3825281271;1.0577;0.6583;1.4623;1.606714264;1.5190642564;2.2213276622;0.7233125898;0.6838542023;0.4501812214;3.7980523778;4.0172;6.1023849309;2.7471791014
2003-01-15 01:00:00;0.9500285009;0.6262587878;1.3904617139;1.0526;0.6592;1.4636;1.5967839806;1.5169902913;2.2202669903;0.7191855698;0.6832467887;0.4503962831;3.8186395592;4.0195;6.0975424757;2.7463104673
2003-01-16 01:00:00;0.9466111321;0.6233434305;1.3845134419;1.0564;0.6585;1.4626;1.6042520881;1.5186028853;2.2211085801;0.7222754;0.6837139341;0.4502256256;3.7946800454;4.0087;6.0876233865;2.7408040476
2003-01-17 01:00:00;0.9387908374;0.6179121292;1.3704468644;1.0652;0.6582;1.4598;1.6183530842;1.5192950471;2.2178669098;0.7296889985;0.6850253459;0.4508836827;3.8191888847;4.0682;6.1807961106;2.7868201123
2003-01-18 01:00:00;0.9387908374;0.6179121292;1.3704468644;1.0652;0.6582;1.4598;1.6183530842;1.5192950471;2.2178669098;0.7296889985;0.6850253459;0.4508836827;3.8191888847;4.0682;6.1807961106;2.7868201123
2003-01-19 01:00:00;0.9387908374;0.6179121292;1.3704468644;1.0652;0.6582;1.4598;1.6183530842;1.5192950471;2.2178669098;0.7296889985;0.6850253459;0.4508836827;3.8191888847;4.0682;6.1807961106;2.7868201123
2003-01-20 01:00:00;0.9387027129;0.62282925;1.3712569229;1.0653;0.6635;1.4608;1.6055764883;1.5071590053;2.2016578749;0.7292579409;0.6845564074;0.4542031763;3.8141368629;4.0632;6.1238884702;2.7814895947
2003-01-21 01:00:00;0.9387027129;0.6219844175;1.3718201446;1.0653;0.6626;1.4614;1.6077573196;1.5092061576;2.2055538787;0.7289585329;0.6842753524;0.4534008485;3.8217403548;4.0713;6.1444310293;2.7858902422
2003-01-22 01:00:00;0.9330098899;0.6199850718;1.364247061;1.0718;0.6645;1.4622;1.6129420617;1.5048908954;2.2004514673;0.7330050609;0.6839009711;0.4544521953;3.9139764882;4.195;6.3130173062;2.8689645739
2003-01-23 01:00:00;0.9296272195;0.6170865483;1.3605094357;1.0757;0.6638;1.4635;1.6205182284;1.5064778548;2.2047303405;0.7350187906;0.6832934745;0.4535702084;3.9250720461;4.2222;6.3606507984;2.8850017082
2003-01-24 01:00:00;0.9272997033;0.612574184;1.3599777448;1.0784;0.6606;1.4666;1.6324553436;1.5137753557;2.2201029367;0.7353061503;0.681849175;0.450429565;3.8466246291;4.1482;6.2794429307;2.8284467476
2003-01-25 01:00:00;0.9272997033;0.612574184;1.3599777448;1.0784;0.6606;1.4666;1.6324553436;1.5137753557;2.2201029367;0.7353061503;0.681849175;0.450429565;3.8466246291;4.1482;6.2794429307;2.8284467476
2003-01-26 01:00:00;0.9272997033;0.612574184;1.3599777448;1.0784;0.6606;1.4666;1.6324553436;1.5137753557;2.2201029367;0.7353061503;0.681849175;0.450429565;3.8466246291;4.1482;6.2794429307;2.8284467476
2003-01-27 01:00:00;0.9199632015;0.61149954;1.3498620055;1.087;0.6647;1.4673;1.6353242064;1.5044380924;2.2074620129;0.7408164656;0.6815238874;0.453008928;3.8463661454;4.181;6.2900556642;2.8494513733
2003-01-28 01:00:00;0.9252405625;0.6103811991;1.3593634345;1.0808;0.6597;1.4692;1.6383204487;1.5158405336;2.2270729119;0.7356384427;0.6806425265;0.4490198748;3.8477054034;4.1586;6.3037744429;2.8305200109
2003-01-29 01:00:00;0.9201324991;0.6071954361;1.3505704821;1.0868;0.6599;1.4678;1.6469161994;1.5153811184;2.2242764055;0.7404278512;0.6812917291;0.449584412;3.7918660287;4.121;6.2448855887;2.8076032157
2003-01-30 01:00:00;0.9304056569;0.6079270562;1.3678823967;1.0748;0.6534;1.4702;1.6449341904;1.5304560759;2.2500765228;0.731056999;0.6801795674;0.4444293293;3.8028470413;4.0873;6.2554331191;2.7800979459
2003-01-31 01:00:00;0.924556213;0.6062315089;1.3570636095;1.0816;0.6557;1.4678;1.6495348483;1.5250876925;2.2385237151;0.7368851342;0.6812917291;0.4467229868;3.8225776627;4.1345;6.3054750648;2.816800654
2003-02-01 01:00:00;0.924556213;0.6062315089;1.3570636095;1.0816;0.6557;1.4678;1.6495348483;1.5250876925;2.2385237151;0.7368851342;0.6812917291;0.4467229868;3.8225776627;4.1345;6.3054750648;2.816800654
2003-02-02 01:00:00;0.924556213;0.6062315089;1.3570636095;1.0816;0.6557;1.4678;1.6495348483;1.5250876925;2.2385237151;0.7368851342;0.6812917291;0.4467229868;3.8225776627;4.1345;6.3054750648;2.816800654
2003-02-03 01:00:00;0.9320533134;0.6107745363;1.3686270855;1.0729;0.6553;1.4684;1.6372653746;1.5260186174;2.2408057378;0.7306592209;0.6810133479;0.4462680469;3.8356790008;4.1153;6.2800244163;2.8025742305
2003-02-04 01:00:00;0.9240436149;0.6071890593;1.3558491961;1.0822;0.6571;1.4673;1.6469334957;1.5218383808;2.2329934561;0.737545151;0.6815238874;0.4478293464;3.8290519313;4.1438;6.3061938822;2.8240986847
2003-02-05 01:00:00;0.9165902841;0.6055912007;1.3442713107;1.091;0.6607;1.4666;1.6512789466;1.5135462388;2.2197669139;0.7438974499;0.681849175;0.4504977499;3.8169569203;4.1643;6.3028606024;2.8394245193
2003-02-06 01:00:00;0.9248127254;0.6096365486;1.3563303431;1.0813;0.6592;1.4666;1.6403216019;1.5169902913;2.2248179612;0.7372835129;0.681849175;0.4494749761;3.8416720614;4.154;6.3015776699;2.8324014728
2003-02-07 01:00:00;0.9268699601;0.6143294096;1.3594401705;1.0789;0.6628;1.4667;1.6277911889;1.5087507544;2.2128847314;0.7355969183;0.6818026863;0.4518988205;3.8574474001;4.1618;6.2791188896;2.8375264199
2003-02-08 01:00:00;0.9268699601;0.6143294096;1.3594401705;1.0789;0.6628;1.4667;1.6277911889;1.5087507544;2.2128847314;0.7355969183;0.6818026863;0.4518988205;3.8574474001;4.1618;6.2791188896;2.8375264199
2003-02-09 01:00:00;0.9268699601;0.6143294096;1.3594401705;1.0789;0.6628;1.4667;1.6277911889;1.5087507544;2.2128847314;0.7355969183;0.6818026863;0.4518988205;3.8574474001;4.1618;6.2791188896;2.8375264199
2003-02-10 01:00:00;0.9252405625;0.6119541081;1.3562176166;1.0808;0.6614;1.4658;1.6341094648;1.5119443604;2.2162080435;0.7373447947;0.6822213126;0.4512211761;3.8570503331;4.1687;6.3028424554;2.8439759858
2003-02-11 01:00:00;0.9340556697;0.6170371754;1.3701662619;1.0706;0.6606;1.4669;1.6206478959;1.5137753557;2.2205570693;0.7298384348;0.681709728;0.4503374463;3.8665234448;4.1395;6.2662730851;2.821937419
2003-02-12 01:00:00;0.9318796012;0.6185816792;1.3674401267;1.0731;0.6638;1.4674;1.616601386;1.5064778548;2.2106056041;0.7312934442;0.6814774431;0.4523647267;3.8577019849;4.1397;6.2363663754;2.8211121712
2003-02-13 01:00:00;0.9295408068;0.6175869121;1.3653095371;1.0758;0.6644;1.4688;1.619205298;1.5051173992;2.2107164359;0.7324346405;0.6808278867;0.4523420479;3.8656813534;4.1587;6.2593317279;2.8313589325
2003-02-14 01:00:00;0.9265264523;0.6186417122;1.3612526638;1.0793;0.6677;1.4692;1.616444511;1.4976785982;2.2003893964;0.7346174789;0.6806425265;0.454465015;3.8552765681;4.161;6.231840647;2.832153553
2003-02-15 01:00:00;0.9265264523;0.6186417122;1.3612526638;1.0793;0.6677;1.4692;1.616444511;1.4976785982;2.2003893964;0.7346174789;0.6806425265;0.454465015;3.8552765681;4.161;6.231840647;2.832153553
2003-02-16 01:00:00;0.9265264523;0.6186417122;1.3612526638;1.0793;0.6677;1.4692;1.616444511;1.4976785982;2.2003893964;0.7346174789;0.6806425265;0.454465015;3.8552765681;4.161;6.231840647;2.832153553
2003-02-17 01:00:00;0.9331840239;0.6256065696;1.3741134752;1.0716;0.6704;1.4725;1.5984486874;1.491646778;2.1964498807;0.7277419355;0.6791171477;0.4552801358;3.8741134752;4.1515;6.192571599;2.8193548387
2003-02-18 01:00:00;0.9333582229;0.626563375;1.3721299235;1.0714;0.6713;1.4701;1.5960077462;1.4896469537;2.1899299866;0.7287939596;0.680225835;0.456635603;3.8664364383;4.1425;6.1708625056;2.8178355214
2003-02-19 01:00:00;0.9330969488;0.6276943174;1.373705328;1.0717;0.6727;1.4722;1.593132154;1.4865467519;2.1884941281;0.7279581579;0.6792555359;0.456935199;3.8791639451;4.1573;6.1800208117;2.8238690395
2003-02-20 01:00:00;0.9291089845;0.6266375546;1.3664405835;1.0763;0.67445;1.4707;1.5958188153;1.4826895989;2.1805915931;0.731828381;0.6799483239;0.4585911471;3.892037536;4.189;6.2109867299;2.8483035289
2003-02-21 01:00:00;0.9226794612;0.6264993541;1.3538475734;1.0838;0.679;1.4673;1.5961708395;1.4727540501;2.1609720177;0.7386355892;0.6815238874;0.4627547196;3.8772836317;4.2022;6.1888070692;2.8638996797
2003-02-22 01:00:00;0.9226794612;0.6264993541;1.3538475734;1.0838;0.679;1.4673;1.5961708395;1.4727540501;2.1609720177;0.7386355892;0.6815238874;0.4627547196;3.8772836317;4.2022;6.1888070692;2.8638996797
2003-02-23 01:00:00;0.9226794612;0.6264993541;1.3538475734;1.0838;0.679;1.4673;1.5961708395;1.4727540501;2.1609720177;0.7386355892;0.6815238874;0.4627547196;3.8772836317;4.2022;6.1888070692;2.8638996797
2003-02-24 01:00:00;0.9327488107;0.6342691913;1.3703945527;1.0721;0.68;1.4692;1.5766176471;1.4705882353;2.1605882353;0.7297168527;0.6806425265;0.4628369181;3.8976774555;4.1787;6.1451470588;2.8442009257
2003-02-25 01:00:00;0.9281603861;0.6348617041;1.3596621496;1.0774;0.684;1.4649;1.5751461988;1.4619883041;2.1416666667;0.7354768244;0.6826404533;0.46692607;3.8807313904;4.1811;6.1127192982;2.8541879992
2003-02-26 01:00:00;0.9299730308;0.6344276016;1.3588765926;1.0753;0.6822;1.4612;1.5762239812;1.465845793;2.1418938728;0.7359019984;0.6843690118;0.4668765398;3.8880312471;4.1808;6.1284080915;2.8612099644
2003-02-27 01:00:00;0.9240436149;0.6322306413;1.3518758085;1.0822;0.6842;1.463;1.5817012569;1.4615609471;2.1382636656;0.7397129187;0.6835269993;0.4676691729;3.8869894659;4.2065;6.1480561239;2.8752563226
2003-02-28 01:00:00;0.9274717121;0.6345761454;1.3567983676;1.0782;0.6842;1.4629;1.5758550132;1.4615609471;2.1381175095;0.7370291886;0.6835737234;0.4677011416;3.9091077722;4.2148;6.1601870798;2.8811265295
2003-03-01 01:00:00;0.9274717121;0.6345761454;1.3567983676;1.0782;0.6842;1.4629;1.5758550132;1.4615609471;2.1381175095;0.7370291886;0.6835737234;0.4677011416;3.9091077722;4.2148;6.1601870798;2.8811265295
2003-03-02 01:00:00;0.9274717121;0.6345761454;1.3567983676;1.0782;0.6842;1.4629;1.5758550132;1.4615609471;2.1381175095;0.7370291886;0.6835737234;0.4677011416;3.9091077722;4.2148;6.1601870798;2.8811265295
2003-03-03 01:00:00;0.9259259259;0.634537037;1.3537962963;1.08;0.6853;1.4621;1.5759521377;1.4592149424;2.1335181672;0.7386635661;0.6839477464;0.4687093906;3.9280555556;4.2423;6.19042755;2.9015115245
2003-03-04 01:00:00;0.9158347834;0.6318344171;1.3366608664;1.0919;0.6899;1.4595;1.5826931439;1.4494854327;2.115523989;0.7481329222;0.6851661528;0.4726961288;3.9584211008;4.3222;6.2649659371;2.9614251456
2003-03-05 01:00:00;0.9119095386;0.6270289987;1.3304760168;1.0966;0.6876;1.459;1.5948225713;1.4543339151;2.1218731821;0.7516106923;0.6854009596;0.4712816998;3.9164690863;4.2948;6.2460732984;2.9436600411
2003-03-06 01:00:00;0.9121590805;0.6230958679;1.3354008939;1.0963;0.6831;1.464;1.6048894745;1.4639145074;2.1431708388;0.7488387978;0.6830601093;0.4665983607;3.9092401715;4.2857;6.2738984043;2.9273907104
2003-03-07 01:00:00;0.9058791557;0.6220672162;1.3273847269;1.1039;0.6867;1.4653;1.6075433231;1.4562399884;2.1338284549;0.7533610865;0.682454105;0.4686412339;3.9091403207;4.3153;6.2841124217;2.9449941991
2003-03-08 01:00:00;0.9058791557;0.6220672162;1.3273847269;1.1039;0.6867;1.4653;1.6075433231;1.4562399884;2.1338284549;0.7533610865;0.682454105;0.4686412339;3.9091403207;4.3153;6.2841124217;2.9449941991
2003-03-09 01:00:00;0.9058791557;0.6220672162;1.3273847269;1.1039;0.6867;1.4653;1.6075433231;1.4562399884;2.1338284549;0.7533610865;0.682454105;0.4686412339;3.9091403207;4.3153;6.2841124217;2.9449941991
2003-03-10 01:00:00;0.9056330375;0.6253396124;1.3300126789;1.1042;0.6905;1.4686;1.5991310644;1.4482259232;2.1268645909;0.7518725317;0.6809206047;0.4701756775;3.9515486325;4.3633;6.3190441709;2.9710608743
2003-03-11 01:00:00;0.9025270758;0.623465704;1.323465704;1.108;0.6908;1.4664;1.6039374638;1.447596989;2.1227562247;0.7555919258;0.6819421713;0.4710856519;3.9555054152;4.3827;6.3443833237;2.9887479542
2003-03-12 01:00:00;0.9067827349;0.6197859993;1.3306129851;1.1028;0.6835;1.4674;1.6134601317;1.4630577908;2.1468910022;0.7515333242;0.6814774431;0.4657898324;3.9665397171;4.3743;6.3998536942;2.9809867793
2003-03-13 01:00:00;0.9204712813;0.6232511046;1.3520802651;1.0864;0.6771;1.4689;1.6044897356;1.4768867228;2.1693989071;0.739601062;0.6807815372;0.4609571788;4.0261413844;4.374;6.4599025255;2.9777384437
